Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Terminator, Left","East Pillar of the Cookie > Aj. Cookie Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/114261338/terminator-left,3.0,-1,Trad,5.11b,1,40,37.71868,-119.71864
Survivor,"Mecca > 7. Lower Cathedral Area > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/112941915/survivor,3.2,-1,Sport,5.11b,1,80,37.71932,-119.64339
Sleeper,"West Face of the Lamb > Lamb Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/113339222/sleeper,3.0,-1,Trad,"5.9 R",5,,37.86932,-119.42588
"Jack Pinnacle, Left","Am. Pat and Jack Pinnacle > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107091578/jack-pinnacle-left,3.0,-1,Trad,5.9,2,90,37.72373,-119.71362
"Flight of the Albatross","2. Southwest Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/120096557/flight-of-the-albatross,3.4,-1,"Trad, Aid","5.10 A4",28,2900,37.73051,-119.63828
"The Original Route","Cathedral Wall > Cathedral Peak > Cathedral Range > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/117702385/the-original-route,2.8,-1,"Trad, Alpine",5.10,5,1000,37.84782,-119.40554
"Despicable Duck","Daffy Hill > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/118703192/despicable-duck,3.0,-1,Sport,5.8,1,130,37.87749,-119.41388
Footprints,"Reed's Pinnacle > At. Reed's Pinnacle Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/119322883/footprints,3.0,-1,Sport,5.12b,1,80,37.72439,-119.70063
"Boss Man","Peak 11,357 > Cathedral Range > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106648593/boss-man,3.0,-1,"Trad, Alpine",5.11,6,600,37.8173,-119.3564
"Dark Star","Lower Falls Amphitheater > E. Yosemite Falls Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/109745185/dark-star,3.0,-1,Trad,5.10b,1,90,37.75124,-119.59748
"Stanley Face","Ac. U.S.G.S. Wall > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/114294240/stanley-face,3.4,-1,Sport,5.13a,1,70,37.67951,-119.73547
"Public Enemy","The Block > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/119426294/public-enemy,3.0,-1,Sport,5.11d,1,50,37.84527,-119.44648
"Best Bet Arete","Lower Tier > K.  Public Sanitation Wall > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/111903657/best-bet-arete,3.0,-1,Sport,5.12b,1,100,37.73908,-119.58843
"La Bella Luna","West Face > Fairview Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/109355234/la-bella-luna,3.0,-1,Trad,"5.10b R",4,600,37.87012,-119.40627
"Time Warp","East Wall > Lembert Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/108275236/time-warp,3.0,-1,"Trad, TR, Alpine","5.9 X",1,60,37.87923,-119.34557
"Rover Take Over","West Face > East Cottage Dome (aka Erratic Dome) > Cottage Domes > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/118344445/rover-take-over,3.0,-1,"Trad, Alpine",5.10d,1,80,37.8846,-119.40825
"Batteries Not Included","Dark Side Dome > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106870212/batteries-not-included,3.0,-1,Trad,5.11c,1,95,37.88397,-119.43086
"Pussy Paws","Am. Pat and Jack Pinnacle > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/118596803/pussy-paws,2.8,-1,Sport,5.12,1,70,37.72373,-119.71362
"Controlled Substance","F. Liberty Cap > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/120010260/controlled-substance,3.0,-1,Trad,5.12b,9,1200,37.7275,-119.53364
"Direct North Face","M. Sentinel Rock > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/111968179/direct-north-face,3.0,-1,Trad,5.12a,11,1300,37.72958,-119.59381
"Jesus Built My Hotrod","Leaning Tower > Q. Leaning Tower Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/112922407/jesus-built-my-hotrod,3.0,-1,"Trad, Aid","5.7 A4",9,1000,37.71281,-119.64769
"Nowhere Man","I. Washington Column > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/119968521/nowhere-man,3.0,-1,Trad,5.10c,1,35,37.74778,-119.559
"Coffin Nail","The Cookie Cliff > Aj. Cookie Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/122271013/coffin-nail,3.0,-1,Sport,5.12b,1,60,37.71772,-119.71881
"Blood & Coin","O. Lost Brother > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/109405831/blood-coin,3.0,-1,"Trad, Aid","5.7 A3-",10,1200,37.71775,-119.60944
Cripps,"L.  The Chapel Wall > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/120056958/cripps,3.0,-1,Sport,5.13b,1,80,37.738,-119.59215
"Northeast Arete","Mammoth Peak Alcove > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/121169737/northeast-arete,3.0,-1,Trad,5.10b,3,350,37.86805,-119.26762
"Plumb Line","Elephant Rock > Bc. Elephant Rock Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107305960/plumb-line,3.0,-1,Trad,5.10d,4,410,37.71483,-119.71477
"Edges and Optimism","Mammoth Peak Alcove > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/121242525/edges-and-optimism,3.0,-1,Trad,5.10d,4,400,37.86805,-119.26762
Highlander,"Ap. New Diversions > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/118069680/highlander,3.0,-1,Sport,5.12c,1,110,37.72262,-119.70258
"Dark Helmet","Dark Side Dome > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/121208610/dark-helmet,3.0,-1,Trad,5.8+,1,95,37.88397,-119.43086
"Lurk-Life Balance","West Face of the Lamb > Lamb Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/122987450/lurk-life-balance,3.0,-1,Trad,"5.10- PG13",3,300,37.86932,-119.42588
"Well Chuffed","The Sugar Cookie > Aj. Cookie Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/113957837/well-chuffed,3.0,-1,Sport,5.12b/c,1,140,37.71944,-119.71928
Nanbeeb,"Lower Falls Amphitheater > E. Yosemite Falls Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/111873946/nanbeeb,3.0,-1,Trad,5.10b,1,82,37.75124,-119.59748
"Smashfinger's Big Day Out","Mammoth Peak Alcove > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/121282734/smashfingers-big-day-out,3.0,-1,Trad,5.10a/b,1,90,37.86805,-119.26762
"Med School Hooky","South Whizz Dome > Whizz Domes > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/122859498/med-school-hooky,3.0,-1,"Sport, Aid","5.10b A0",1,60,37.86966,-119.43991
"Brad's Crack","Brad's Buttress > Wawona Wall > Wawona > Southern Yosemite > Yosemite National Park > California",https://www.mountainproject.com/route/117599251/brads-crack,3.0,-1,"Trad, TR",5.7,1,150,37.54963,-119.61514
"Power Failure","I. Washington Column > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105991628/power-failure,3.0,-1,Trad,5.11a,5,,37.74778,-119.559
"Truth and Reconciliation","Lost Wall > Mariuolumne Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/120217415/truth-and-reconciliation,3.0,-1,Trad,"5.10b PG13",2,220,37.85971,-119.42149
"Grandpa Joe’s Direct","The Sugar Cookie > Aj. Cookie Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/112795684/grandpa-joes-direct,3.0,-1,Trad,5.11+,2,200,37.71944,-119.71928
"Soul Sacrifice","Gunsight > 7. Lower Cathedral Area > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/114570594/soul-sacrifice,3.0,-1,Trad,5.11c,1,95,37.71666,-119.64348
"Low Profile","Af. Finger Lickin' Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/117991511/low-profile,3.0,-1,Trad,5.11-,1,80,37.69834,-119.72378
"Grack Wrong","3. The Grack Area > I. Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/112199867/grack-wrong,3.0,-1,Trad,5.10b,3,,37.72993,-119.56355
"The Road to Madness","Ac. U.S.G.S. Wall > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/118261662/the-road-to-madness,3.0,-1,Trad,5.11c,1,70,37.67951,-119.73547
Anatolio,"Drug Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105990804/anatolio,3.0,-1,Trad,"5.12c PG13",5,550,37.86461,-119.42215
[Redacted],"Eastern Royal Arches > Royal Arches > H. Royal Arches Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107027157/redacted,3.0,-1,Trad,5.10b,1,160,37.74702,-119.56893
"Balance Bitch","6. GPA - Right Side > I. Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/112200786/balance-bitch,3.0,-1,Trad,5.12a,5,,37.7337,-119.56956
"The Myth of Sessyphus","Gunsight > 7. Lower Cathedral Area > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/108155132/the-myth-of-sessyphus,3.0,-1,"Trad, Sport",5.12b,1,100,37.71666,-119.64348
"Terminator, Right","East Pillar of the Cookie > Aj. Cookie Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/114263704/terminator-right,3.0,-1,Trad,5.10d,1,40,37.71868,-119.71864
Lagerhead,"2. Loggerhead Buttress > C. El Cap Picnic Area (Eagle Creek) > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/110301752/lagerhead,3.0,-1,Trad,5.11a,1,80,37.72965,-119.62316
"The Dihardral","4. Slab Happy Pinnacle > C. El Cap Picnic Area (Eagle Creek) > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106935114/the-dihardral,3.0,-1,Trad,5.10c,3,,37.73113,-119.62451
Unknown,"West Face, Right > Medlicott Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/122930306/unknown,3.3,-1,Sport,5.10d,1,80,37.85505,-119.42899
Tremendum,"Southeast Face > Ax. Pulpit Rock > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/113138864/tremendum,3.0,-1,Sport,5.11c,1,125,37.71815,-119.68588
"Pajama People","River Wall > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/112039673/pajama-people,3.0,-1,Trad,5.10b,1,80,37.87867,-119.42732
"Land Shark","Wawona Tunnel West > Aw. Wawona Road (highway 41) > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106694274/land-shark,3.0,-1,Trad,5.12a,1,105,37.71613,-119.69271
"Back for More","Aa. Parkline Slab > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107071451/back-for-more,3.0,-1,"Trad, Sport",5.10+,1,140,37.67875,-119.74886
Jugs,"Ap. New Diversions > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/108063097/jugs,3.0,-1,Trad,"5.8+ R",1,250,37.72262,-119.70258
Milligram,"Drug Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/119744626/milligram,3.0,-1,Trad,5.13+,1,90,37.86461,-119.42215
"Eye in the Sky","3. Southwest Face > D. Half Dome > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106593470/eye-in-the-sky,3.0,-1,Trad,"5.10b R",7,1500,37.73971,-119.54003
"Make It So","Fifi Buttress > Q. Leaning Tower Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/112920201/make-it-so,3.0,-1,"Trad, Aid","5.8 A4",8,,37.71073,-119.65013
"Fairview Heights","North Face > Fairview Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/111004145/fairview-heights,3.0,-1,Trad,5.11,9,900,37.87279,-119.40427
"Franken pine","Moby Dick and Pterodactyl Terrace > Southwest Base > 1. Base Routes > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/121910306/franken-pine,3.0,-1,Trad,"5.10a R",1,40,37.72875,-119.63724
Mirage,"2. Southwest Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105877594/mirage,3.0,-1,"Trad, Aid","5.9 A4",1,,37.73051,-119.63828
"Center Route","Middle Buttress > Sheep Peak > Glen Aulin Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/119789986/center-route,3.0,-1,"Trad, Alpine",5.9,5,700,37.97788,-119.33834
Elanor,"Nazgul Wall > Mariuolumne Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/122921004/elanor,3.0,-1,Trad,"5.7 R",2,380,37.862,-119.42182
"The Grand Wazoo","6. Middle Cathedral Rock > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/121603598/the-grand-wazoo,3.0,-1,Trad,5.12a,5,1000,37.7165,-119.6363
"Thugz Mansion","E. Mount Broderick > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/110475266/thugz-mansion,3.0,-1,"Trad, Aid","5.10b A2",10,1100,37.73344,-119.53489
"Spaghetti Western","5. Ribbon Falls Amphitheater > A. Ribbon Falls Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/111713103/spaghetti-western,3.0,-1,"Trad, Aid","5.6 A3",9,1100,37.73456,-119.64807
"California Corner","Original climb list > Grand Canyon of the Tuolumne > Glen Aulin Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/117984995/california-corner,3.0,-1,Trad,5.9,4,900,37.91596,-119.44074
"The Book of Ruth","1. Jericho Wall > I. Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/120606816/the-book-of-ruth,3.0,-1,"Trad, Aid","5.8 A3",9,1000,37.72519,-119.56381
"Right Side","East Face > Tuolumne Peak > May Lake Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/119296599/right-side,3.0,-1,Trad,5.6,6,700,37.87456,-119.48339
"Mideast Crisis","I. Washington Column > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106635221/mideast-crisis,3.0,-1,"Trad, Aid","5.8 A2",13,,37.74778,-119.559
"Rising Sun","Pywiack Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/122937666/rising-sun,3.0,-1,Sport,5.14a,1,70,37.8453,-119.444
"Generation Gap","5. Higher Cathedral Rock > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/114618104/generation-gap,3.0,-1,"Trad, Aid","5.9 A2+",11,1200,37.71439,-119.63469
"The Chief","O. YaSoo Dome > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/117597606/the-chief,3.0,-1,"Trad, Alpine","5.12b R",15,2000,37.78402,-119.50842
"Dong Wall","3. East Ledges > C. El Cap Picnic Area (Eagle Creek) > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/117097010/dong-wall,3.0,-1,Trad,5.10d,3,360,37.73294,-119.62305
Medusa,"Pywiack Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/113831960/medusa,3.0,-1,Sport,5.13b,1,60,37.8453,-119.444
"Little Brother","As. Gold Rush Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/123176330/little-brother,3.0,-1,Trad,5.11+,1,50,37.72509,-119.70365
"Hail To The Chief","4. Lower Cathedral Spire > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/112857235/hail-to-the-chief,3.0,-1,"Trad, Aid","5.9 A3 R",10,1000,37.7147,-119.63078
"North Arete Route","Middle Buttress > Sheep Peak > Glen Aulin Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/122840569/north-arete-route,3.0,-1,"Trad, Alpine",5.10-,6,900,37.97788,-119.33834
Counterparts,"Mecca > 7. Lower Cathedral Area > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/114237930/counterparts,3.0,-1,Sport,5.13c,5,450,37.71932,-119.64339
"The Astraphobia Treatment, AKA Southern Belle","Southern Cross > May Lake Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/119297480/the-astraphobia-treatment-aka-southern-belle,3.0,-1,"Trad, Alpine",5.7,3,500,37.86096,-119.48951
"The Shining","Central Royal Arches > Royal Arches > H. Royal Arches Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/115323252/the-shining,3.0,-1,Trad,5.12+,7,1000,37.74724,-119.57128
"Chuffed As F*ck (extension to Well Chuffed)","The Sugar Cookie > Aj. Cookie Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/117992038/chuffed-as-fck-extension-to-well-chuffed,3.0,-1,Sport,5.13a,1,130,37.71944,-119.71928
"Drain Bamage","Yosemite Falls Wall > E. Yosemite Falls Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/113927839/drain-bamage,3.0,-1,"Trad, Aid","5.11 A4",14,,37.75604,-119.59553
Countdown,"South Whizz Dome > Whizz Domes > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/120851949/countdown,3.0,-1,"Sport, TR","5.12a X",1,140,37.86966,-119.43991
"Feel so Numb","6. Middle Cathedral Rock > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/119140790/feel-so-numb,3.0,-1,Sport,5.12c,1,,37.7165,-119.6363
Robin,"Ao. This and That Cliff > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/116195173/robin,3.0,-1,Trad,5.12a,1,60,37.72521,-119.7068
"Mystery Achievement","Hammer Dome > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/119241742/mystery-achievement,3.0,-1,"Sport, Aid","5.10d A0 PG13",1,120,37.87999,-119.43805
"Sweet Thang","6. Middle Cathedral Rock > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/119141012/sweet-thang,3.0,-1,Trad,5.11a/b,1,,37.7165,-119.6363
"Unknown *Mountain Pride","Original climb list > Grand Canyon of the Tuolumne > Glen Aulin Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/117985597/unknown-mountain-pride,3.0,-1,Trad,5.10b/c,5,400,37.91596,-119.44074
"SOLARIS: V, 5.10+, A3","Wapama Wall > Hetch Hetchy > Yosemite National Park > California",https://www.mountainproject.com/route/123105732/solaris-v-510-a3,3.0,-1,Trad,5.10+,12,900,37.96439,-119.77017
"Silverback Arete","The Sugar Cookie > Aj. Cookie Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/114045006/silverback-arete,3.0,-1,Sport,5.12d,1,100,37.71944,-119.71928
"Too Many Darts (Free Ascent)","Lower Cathedral West > 7. Lower Cathedral Area > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/112340396/too-many-darts-free-ascent,3.0,-1,Trad,5.11,7,780,37.71841,-119.64657
"Magical Mystery Tour","Reed's Pinnacle > At. Reed's Pinnacle Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/120739136/magical-mystery-tour,3.0,-1,Trad,5.10a,1,1000,37.72439,-119.70063
"Masquerade/Call Me Ishmael","Moby Dick and Pterodactyl Terrace > Southwest Base > 1. Base Routes > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105939102/masqueradecall-me-ishmael,4.0,-1,Sport,5.11d,2,200,37.72875,-119.63724
"Renaissance Wall","5. Higher Cathedral Rock > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/112964634/renaissance-wall,3.0,-1,"Trad, Aid","5.8 A3",12,1000,37.71439,-119.63469
"Stiff Upper Lip","F. Liberty Cap > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/112229126/stiff-upper-lip,3.0,-1,"Trad, Aid","5.9 A3+",11,,37.7275,-119.53364
Multiplication,"Pennyroyal Arches > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/121760362/multiplication,3.0,-1,Trad,"5.10b R",4,500,37.8409,-119.43996
"Worst Error, Left","Elephant Rock > Bc. Elephant Rock Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107723809/worst-error-left,3.0,-1,Trad,5.9,4,500,37.71483,-119.71477
"Air Bare","H. Illilouette Canyon > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/115330209/air-bare,3.0,-1,Trad,5.10c,1,110,37.71815,-119.55817
Taphophobia,"Southern Cross > May Lake Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/119297411/taphophobia,3.0,-1,"Trad, Alpine",5.7,1,220,37.86096,-119.48951
Bayonet,"Razor Back > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/121359465/bayonet,3.0,-1,Trad,5.8+,1,90,37.87303,-119.40109
"The Ork","Hetch Hetchy Dome > Hetch Hetchy > Yosemite National Park > California",https://www.mountainproject.com/route/123101696/the-ork,3.0,-1,Trad,"5.10d PG13",6,500,37.96477,-119.75489
Superstition,"Mecca > 7. Lower Cathedral Area > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/116553914/superstition,3.0,-1,Sport,5.12+,1,90,37.71932,-119.64339
"Curious George Goes to the Park","West Face > Tuolumne Peak > May Lake Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/121095976/curious-george-goes-to-the-park,3.0,-1,Trad,"5.7 PG13",5,700,37.87556,-119.48793
"Wet My Pants, AKA Southern Fried","Southern Cross > May Lake Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/121085371/wet-my-pants-aka-southern-fried,3.0,-1,"Trad, Alpine",5.9+,4,500,37.86096,-119.48951
"Woods Taylor","Af. Finger Lickin' Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/114094979/woods-taylor,3.0,-1,Trad,5.12b,1,100,37.69834,-119.72378
Slider-Banger,"West Face, Right > Medlicott Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/122796666/slider-banger,3.0,-1,"Trad, TR","5.11d R",2,190,37.85505,-119.42899
"Beyond a Shadow of a Doubt","Hammer Dome > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/119241812/beyond-a-shadow-of-a-doubt,3.0,-1,Trad,5.12a,1,70,37.87999,-119.43805
"Anchors Away","6. GPA - Right Side > I. Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/120742474/anchors-away,3.0,-1,Trad,"5.11a PG13",2,250,37.7337,-119.56956
"Lithium Courage","Aa. Parkline Slab > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/120529235/lithium-courage,3.0,-1,Trad,5.10c,4,300,37.67875,-119.74886
"Save the Roll","Doda Dome > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/120545540/save-the-roll,3.0,-1,"Trad, Alpine",5.10c,2,250,37.88511,-119.42145
"Valley Hizeman","3. The Grack Area > I. Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/112199955/valley-hizeman,3.0,-1,Trad,5.10a,3,,37.72993,-119.56355
"King of the Road","East Face > Tuolumne Peak > May Lake Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/117574905/king-of-the-road,3.0,-1,Trad,5.10,3,400,37.87456,-119.48339
"Ochre Fields","3. The Grack Area > I. Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/119615513/ochre-fields,3.0,-1,Trad,"5.11a R",6,,37.72993,-119.56355
30-06,"Lower Tier > Mount Savage > Southern Yosemite > Yosemite National Park > California",https://www.mountainproject.com/route/120722162/30-06,3.0,-1,Trad,5.10a/b,1,60,37.50945,-119.64918
"East Face of South Tower","Cockscomb > Cathedral Range > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/121622356/east-face-of-south-tower,3.0,-1,"Trad, Alpine",5.10a,2,200,37.83562,-119.3847
Moongerms,"Elephant Rock > Bc. Elephant Rock Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107848556/moongerms,3.0,-1,Trad,5.12a,1,180,37.71483,-119.71477
"Fear of Fun","Southern Cross > May Lake Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/121085585/fear-of-fun,3.0,-1,"Trad, Alpine",5.9,3,500,37.86096,-119.48951
"The Syllable","5. Higher Cathedral Rock > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/111945029/the-syllable,3.0,-1,Trad,"5.8 PG13",3,480,37.71439,-119.63469
Dreams,"Stately Pleasure Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/118993103/dreams,3.0,-1,"Trad, Alpine",5.11c,1,130,37.83546,-119.4577
Desp-arete,"Am. Pat and Jack Pinnacle > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/114191853/desp-arete,3.0,-1,Sport,5.12c,1,60,37.72373,-119.71362
"The Wand","Lehamite Falls > F. Indian Canyon > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/113456390/the-wand,3.0,-1,Trad,"5.11c/d PG13",2,140,37.75902,-119.58155
