Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Slabracadabra,"The Slab > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/111851366/slabracadabra,2.3,-1,Sport,"5.8 PG13",1,50,36.14878,-115.43033
"Scotty Breaks Loose","Upper Tier > Little Springs Crag > Little Springs Canyon > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107048931/scotty-breaks-loose,2.4,-1,Sport,5.10a,1,40,36.15361,-115.4266
"M & M","Lower Level - Right > Lower Level > The Black Corridor > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105932137/m-m,2.5,-1,Sport,5.11-,1,80,36.15539,-115.4361
"Soul Power","Upper Tier > James Brown Area > Calico Tanks Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105913906/soul-power,3.8,-1,Sport,5.11d,1,60,36.16299,-115.43987
"Graveyard Waltz","Running Man Wall > Parking Lot Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105905286/graveyard-waltz,3.6,-1,Sport,5.11d,1,110,36.16016,-115.4423
Waterstreak,"Tuna and Chips Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732308/waterstreak,2.6,-1,Sport,"5.10a R",1,230,36.14846,-115.42939
"Red Sky Mining","Holiday Wall > Calico Tanks Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105913023/red-sky-mining,2.5,-1,Sport,5.11a,1,60,36.16286,-115.44137
Stonehenge,"Stone Wall > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105927474/stonehenge,2.5,-1,Sport,5.11b/c,1,,36.1558,-115.437
"See Dick Fly","Janes Wall > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106585771/see-dick-fly,2.9,-1,Sport,5.10d,1,55,36.15234,-115.4323
"High-hueco to Hell","Classic Rock Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/122009198/high-hueco-to-hell,2.8,-1,Sport,5.10d,1,45,36.14572,-115.42813
"My Thai","The Oasis > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105915034/my-thai,3.1,-1,Sport,5.11d,1,45,36.14849,-115.42904
"Climbing on a Prayer","Classic Rock Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/122003608/climbing-on-a-prayer,3.0,-1,Sport,5.10a,1,60,36.14572,-115.42813
Makalu,"Wall of Confusion > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106329681/makalu,2.8,-1,Sport,5.11d,1,60,36.15702,-115.43904
"Welcome to N.I.M.B.Y. (Not In My Back Yard) Town","Red Springs Rock > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105889905/welcome-to-nimby-not-in-my-back-yard-town,2.1,-1,Sport,"5.8 PG13",1,70,36.14611,-115.42222
"Meister's Edge","Meister's Edge > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105820517/meisters-edge,3.4,-1,Sport,"5.11b PG13",1,45,36.15451,-115.4373
"Party Down","Stratocaster Area > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105813489/party-down,2.3,-1,Sport,5.12a,1,25,36.15852,-115.4401
"Suffering Cats","Kitty Crag > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105985832/suffering-cats,3.3,-1,Sport,5.11c,1,80,36.15446,-115.43481
"Mothers of Invention (AKA Guys from Josh)","Black Wall (aka Happy Acres) > Guardian Angel Pass > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105733037/mothers-of-invention-aka-guys-from-josh,2.6,-1,Sport,5.10c,1,70,36.15232,-115.43057
"Tag You're It","Child's Play Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/114114238/tag-youre-it,2.6,-1,Sport,5.8,1,45,36.14708,-115.4272
"Sea Anemone","Man's Best Friend Area > Parking Lot Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106599049/sea-anemone,2.1,-1,Sport,5.8,1,90,36.16196,-115.44912
Casino,"The Oasis > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105915030/casino,3.0,-1,Sport,5.11d,1,45,36.14849,-115.42904
"Cowboy Curse","The Fringe > Ash Canyon > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107612113/cowboy-curse,2.4,-1,Sport,5.10b,2,190,36.16162,-115.43509
"Here Comes the Sun","Jessica's Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/109868514/here-comes-the-sun,2.5,-1,Sport,5.9,1,35,36.14467,-115.42562
"Angel Tears Falling from Heaven and Splashing in my Eye","Jessica's Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/109868537/angel-tears-falling-from-heaven-and-splashing-in-my-eye,2.5,-1,Sport,5.10c,1,30,36.14467,-115.42562
"Foreman Ferris","The Mass Production Wall > Calico Tanks Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105865652/foreman-ferris,2.8,-1,Sport,5.11c,1,80,36.1644,-115.44322
"Man of the People","Mud Spring Wing > (17) Mud Spring Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/111754444/man-of-the-people,3.4,-1,Sport,5.11a,1,120,36.02788,-115.46107
"Saddam's Mom","Holiday Wall > Calico Tanks Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105913039/saddams-mom,3.2,-1,Sport,5.11d,1,40,36.16286,-115.44137
"Knock the Bottom Out of It","Gnat Man Crag > Guardian Angel Pass > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106295546/knock-the-bottom-out-of-it,2.3,-1,"Trad, Sport","5.10a PG13",1,100,36.15158,-115.42864
"Feelin' Groovy","Lower Tier > Moderate Mecca > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107049462/feelin-groovy,3.0,-1,Sport,5.11a,1,50,36.14202,-115.42093
"Social Disorder","The Gallery > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105808941/social-disorder,2.7,-1,Sport,5.11d,1,70,36.15672,-115.43841
"Zuni Tunes","Upper Tier > Little Springs Crag > Little Springs Canyon > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107048939/zuni-tunes,2.0,-1,Sport,5.9+,1,40,36.15361,-115.4266
"Bear My Soul","The Fringe > Ash Canyon > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107612029/bear-my-soul,2.2,-1,Sport,5.9+,2,175,36.16162,-115.43509
"Dupa humpa (Hunting Party)","Conundrum Crag > Kraft Mountain Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/108773667/dupa-humpa-hunting-party,2.6,-1,Sport,5.11,1,40,36.16322,-115.41317
Fury,"Right Wall > Front Corridor > Parking Lot Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106513096/fury,2.8,-1,Sport,5.11,1,70,36.16265,-115.44929
"Cal. West","California Crag > Parking Lot Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105819767/cal-west,2.1,-1,Sport,5.10c,1,85,36.16118,-115.44733
"Pale Ale","Newcastle Crag > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105926121/pale-ale,3.1,-1,Sport,5.11b,1,40,36.15122,-115.43254
"To Bolt or Toupee","Right Wall > Front Corridor > Parking Lot Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105821400/to-bolt-or-toupee,2.2,-1,Sport,"5.10c PG13",1,100,36.16265,-115.44929
"The Lazy Fireman","Straight Shooter Wall > (10) Pine Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105927508/the-lazy-fireman,2.0,-1,Sport,5.11a,1,,36.1268,-115.48806
Climhazzard,"The Chasm > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/109868570/climhazzard,3.0,-1,Sport,5.11b,1,50,36.14524,-115.42518
"James Brown","Upper Tier > James Brown Area > Calico Tanks Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105913902/james-brown,3.3,-1,Sport,5.11d,1,60,36.16299,-115.43987
"Attack Dogs","Red Springs Rock > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105889918/attack-dogs,2.2,-1,Sport,5.10c,1,70,36.14611,-115.42222
"Johnny Come Lately","Black Velvet Wall > (16) Black Velvet Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732806/johnny-come-lately,3.0,-1,Sport,5.10+,1,120,36.03518,-115.46652
"Red Ships of Spain","Upper Tier > Little Springs Crag > Little Springs Canyon > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107048897/red-ships-of-spain,2.7,-1,Sport,5.11b,1,60,36.15361,-115.4266
"Slabbing It","The Slab > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/114060187/slabbing-it,2.3,-1,Sport,"5.10a PG13",1,50,36.14878,-115.43033
"Flame Ranger","Stratocaster Area > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105905267/flame-ranger,3.5,-1,Sport,5.12a,1,110,36.15852,-115.4401
"Science Patrol","Ultraman Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732908/science-patrol,2.7,-1,"Sport, TR",5.8,1,170,36.15151,-115.43125
"Just in from L.A.","California Crag > Parking Lot Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105819772/just-in-from-la,2.6,-1,Sport,5.10d,1,45,36.16118,-115.44733
"The Warming","The Oasis > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105915047/the-warming,2.3,-1,Sport,5.10d,1,45,36.14849,-115.42904
"Sends in Low Places","Classic Rock Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/122036215/sends-in-low-places,1.9,-1,Sport,5.8,1,40,36.14572,-115.42813
Sendimental,"The Fringe > Ash Canyon > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/122200368/sendimental,3.4,-1,Sport,5.10a/b,2,160,36.16162,-115.43509
Inferno,"Dante's Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/109868711/inferno,2.6,-1,Sport,5.12a,1,25,36.14497,-115.42471
"Into the Light","The Chasm > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/109868563/into-the-light,2.5,-1,Sport,5.10,1,60,36.14524,-115.42518
"Red Storm Rising","Holiday Wall > Calico Tanks Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105913028/red-storm-rising,2.4,-1,Sport,5.11c,1,40,36.16286,-115.44137
Matzoland,"North Face > Whiskey Peak > (16) Black Velvet Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107122807/matzoland,2.7,-1,Sport,5.12a,1,70,36.03509,-115.46345
"Don’t Stop……Belaying","Classic Rock Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/122009452/dont-stopbelaying,2.6,-1,Sport,5.9,1,85,36.14572,-115.42813
"Oops I sent it again","Classic Rock Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/122003544/oops-i-sent-it-again,2.2,-1,Sport,5.8,1,55,36.14572,-115.42813
"Cactus Massacre","Cactus Massacre > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/114115286/cactus-massacre,3.2,-1,Sport,5.11c,1,60,36.14687,-115.42762
"Cactus Hugger","Cactus Massacre > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116697730/cactus-hugger,2.5,-1,Sport,5.10d,1,70,36.14687,-115.42762
"Speed Racer","Ultraman Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732644/speed-racer,2.8,-1,"Trad, Sport, TR","5.8+ X",1,120,36.15151,-115.43125
"Wannabe (my belayer)","Classic Rock Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/122036900/wannabe-my-belayer,2.3,-1,Sport,5.8+,1,75,36.14572,-115.42813
"Straight to the Point","Cactus Massacre > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116697694/straight-to-the-point,2.6,-1,Sport,5.10d,1,70,36.14687,-115.42762
"Red Rider","Upper Tier > Little Springs Crag > Little Springs Canyon > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107048879/red-rider,2.6,-1,Sport,5.10+,1,55,36.15361,-115.4266
"Hand Drilled Heaven","Burns Wall > Kraft Mountain Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106742481/hand-drilled-heaven,2.0,-1,Sport,5.11b,1,35,36.167,-115.416
"Cactus Root","Cactus Massacre > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116697604/cactus-root,3.1,-1,Sport,5.11c,1,60,36.14687,-115.42762
"Sudden Impact","Wall of Confusion > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105808922/sudden-impact,2.9,-1,Sport,5.11d,1,60,36.15702,-115.43904
Outlier,"The Fringe > Ash Canyon > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107612062/outlier,2.4,-1,Sport,5.10d,2,150,36.16162,-115.43509
"Pour Some Beta On Me","Classic Rock Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/122009513/pour-some-beta-on-me,2.9,-1,Sport,5.11b,1,85,36.14572,-115.42813
Immoral,"Upper Tier > Moderate Mecca > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107539675/immoral,2.3,-1,Sport,5.10c/d,1,80,36.14217,-115.42131
"The Laying on of the Hands","Ethics Wall > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105928559/the-laying-on-of-the-hands,3.3,-1,Sport,5.11d,1,80,36.15179,-115.43737
"Don't Laugh at Me Dude","Conundrum Crag > Kraft Mountain Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105991775/dont-laugh-at-me-dude,1.8,-1,Sport,5.10,1,70,36.16322,-115.41317
"Sandstone Enema","Upper Level - Right > Upper Level > The Black Corridor > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105918917/sandstone-enema,2.2,-1,Sport,5.11b,1,50,36.15582,-115.43621
Lost,"Strategic Arms Wall > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/111718805/lost,3.4,-1,Sport,5.12a/b,1,100,36.15817,-115.43429
"Doctor's Orders","Janes Wall > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106585757/doctors-orders,2.1,-1,Sport,5.10b,1,30,36.15234,-115.4323
"Flying Trapeze","Jessica's Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/109868545/flying-trapeze,1.9,-1,Sport,5.10a,1,30,36.14467,-115.42562
DIC,"The Case Face > (07) Willow Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/108837790/dic,3.0,-1,Sport,5.10,1,100,36.15819,-115.49937
"Playing Hooky","Janes Wall > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106585761/playing-hooky,2.2,-1,Sport,5.10a,1,30,36.15234,-115.4323
"Corner Office","Panty Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/113945413/corner-office,2.7,-1,Sport,5.10d,1,40,36.14964,-115.4299
"Bottomless Pit","The Black Hole > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105926159/bottomless-pit,2.9,-1,Sport,5.10-,1,75,36.1461,-115.42647
"Turtle Track","Tortuga Tower > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/114128901/turtle-track,3.5,-1,Sport,5.10d,1,70,36.14518,-115.42732
"Choking Smokers","The Walrus > Wake Up Wall Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106038397/choking-smokers,2.7,-1,Sport,5.9,1,30,36.1682,-115.455
"Peak Performance","Sunny and Steep > Kraft Mountain Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106516274/peak-performance,2.7,-1,Sport,5.11d,1,45,36.16986,-115.42321
"I’ll Send It That Way","Classic Rock Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/122009236/ill-send-it-that-way,2.6,-1,Sport,5.10a,1,50,36.14572,-115.42813
"Summer Session","The Fringe > Ash Canyon > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107612071/summer-session,2.7,-1,Sport,5.10c/d,2,160,36.16162,-115.43509
"Full Sail","Newcastle Crag > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106516318/full-sail,2.3,-1,Sport,5.10d,1,45,36.15122,-115.43254
Hodad,"Meat Puppets Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116759877/hodad,3.1,-1,Sport,5.12a,1,40,36.14749,-115.42804
"Albacore Man","Tuna and Chips Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107015300/albacore-man,2.4,-1,"Trad, Sport","5.8 R",1,100,36.14846,-115.42939
"Grape Nuts","Refrigerator Wall > (09) Icebox Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105964379/grape-nuts,3.0,-1,Sport,"5.10c PG13",1,110,36.1437,-115.49583
"Judy's Route","Winter Heat Wall > Kraft Mountain Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/108541574/judys-route,2.8,-1,Sport,5.10d,1,90,36.16876,-115.42245
"Snack Crack","The Oasis > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105915042/snack-crack,2.6,-1,Sport,5.11c/d,1,45,36.14849,-115.42904
"Cognitive Overload","The Great Red Book Area > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/120354298/cognitive-overload,2.9,-1,Sport,5.10a/b,2,120,36.15544,-115.43461
"Lil's Juicy Juice","Jessica's Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/109868505/lils-juicy-juice,2.1,-1,Sport,5.8,1,30,36.14467,-115.42562
"Trust Me, I Lie","The Fringe > Ash Canyon > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107612139/trust-me-i-lie,1.9,-1,Sport,5.10a,2,190,36.16162,-115.43509
"Standing Room Only","Risk Brothers Cliff > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/123359936/standing-room-only,3.7,-1,Sport,5.11c,1,60,36.14812,-115.42583
"Shouting Match","Right Wall > Front Corridor > Parking Lot Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/108267793/shouting-match,2.6,-1,Sport,5.10d,1,70,36.16265,-115.44929
"Fractured Cactus","Cactus Massacre > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116759441/fractured-cactus,2.8,-1,Sport,5.12a,1,50,36.14687,-115.42762
"Collaborative Overlap","The Great Red Book Area > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/120354177/collaborative-overlap,2.7,-1,Sport,5.9+,4,260,36.15544,-115.43461
"Behavior Issues","The Fringe > Ash Canyon > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107612131/behavior-issues,2.2,-1,Sport,5.10a,2,200,36.16162,-115.43509
Here,"Hide-and-Seek Crag > Guardian Angel Pass > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105938678/here,2.5,-1,"Sport, TR",5.10a,1,45,36.1532,-115.431
Kokopelli,"The Mass Production Wall > Calico Tanks Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105865640/kokopelli,2.5,-1,Sport,5.10b/c,1,70,36.1644,-115.44322
Silence,"The Secret 13 Wall > The Trophy Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105948367/silence,2.8,-1,Sport,5.11d,1,55,36.17073,-115.45045
"I Would Climb Any-cling for Love","Classic Rock Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/122009314/i-would-climb-any-cling-for-love,2.8,-1,Sport,5.11a,1,65,36.14572,-115.42813
"Fear This","Cannibal Crag > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107556606/fear-this,2.2,-1,Sport,5.11d,1,30,36.14903,-115.42296
"Bra Wars","Red Springs Rock Lower Tier (aka Jabba the Hutt Rock) > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/122324178/bra-wars,3.1,-1,"Sport, TR",5.11-,1,80,36.14562,-115.42186
Poltergeist,"Ghost Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/109884779/poltergeist,3.1,-1,Sport,5.11c,1,50,36.14462,-115.42503
"Red Ball Jets","Upper Tier > Little Springs Crag > Little Springs Canyon > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107048888/red-ball-jets,2.9,-1,Sport,5.11c,1,55,36.15361,-115.4266
"Fast Moving Train","Holiday Wall > Calico Tanks Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105913047/fast-moving-train,2.3,-1,Sport,5.11c,1,40,36.16286,-115.44137
"Gridlock Direct","The Gallery > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105923023/gridlock-direct,2.4,-1,Sport,5.11c,1,50,36.15672,-115.43841
"Mad Mission","Gnat Man Crag > Guardian Angel Pass > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/119843421/mad-mission,3.1,-1,Sport,5.11-,1,70,36.15158,-115.42864
"Greg's Arete","Hall of Fame > Calico Tanks Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106973195/gregs-arete,3.2,-1,Sport,5.12a,1,45,36.16528,-115.44285
"Going to California","California 12a > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/112549796/going-to-california,2.6,-1,Sport,5.10b,1,80,36.15337,-115.43439
"Waffle Iron","Your Wall > Ash Canyon > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/117016148/waffle-iron,2.6,-1,Sport,5.10a,1,45,36.16083,-115.43538
"Sand Rail","The Sandbox > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107594184/sand-rail,3.0,-1,Sport,5.12a,1,50,36.15401,-115.43448
"The Sundial","The Sundial > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/114119364/the-sundial,3.1,-1,Sport,5.12-,1,35,36.14675,-115.42727
"Sweet Climb O' Mine","Classic Rock Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/122365715/sweet-climb-o-mine,2.9,-1,Sport,5.10c/d,1,45,36.14572,-115.42813
"Split Ends","Stratocaster Area > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105813469/split-ends,2.0,-1,Sport,5.10-,1,100,36.15852,-115.4401
Routebusters!,"Classic Rock Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/122009549/routebusters,2.3,-1,Sport,5.10c,1,55,36.14572,-115.42813
"Sand Buckets","The Sandbox > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107594197/sand-buckets,2.8,-1,Sport,5.11b,1,50,36.15401,-115.43448
"Un-break my hold","Classic Rock Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/122009612/un-break-my-hold,2.5,-1,Sport,5.10d,1,75,36.14572,-115.42813
"So glad you made it","Cactus Corridor > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/122022174/so-glad-you-made-it,2.7,-1,Sport,5.10b,1,40,36.14691,-115.42791
"Flying Rats","Alternative Crag > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106956041/flying-rats,2.7,-1,Sport,5.11d,1,55,36.15633,-115.43093
"Titty Litter","Kitty Crag > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105985842/titty-litter,2.4,-1,Sport,5.10d,1,80,36.15446,-115.43481
Grizzly,"The Fringe > Ash Canyon > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107612042/grizzly,2.8,-1,Sport,5.11d,2,145,36.16162,-115.43509
Saguaro,"Cactus Massacre > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116697646/saguaro,2.7,-1,Sport,5.11b,1,60,36.14687,-115.42762
